Product_ID,Product_Title,Category,Merchant,Price,Brand,Description
PROD_009977,Notebook A5 Lined BrandC Gray,Office_Supplies,Merchant_78,322.37,BrandC,Notebook A5 Lined by BrandC. High quality product in Office Supplies category.
PROD_009978,Digital Thermometer BrandD Black,Health_Beauty,Merchant_179,466.86,BrandD,Digital Thermometer by BrandD. High quality product in Health Beauty category.
PROD_009979,Leather Belt Classic TechLine Blue,Clothing,Merchant_242,286.31,TechLine,Leather Belt Classic by TechLine. High quality product in Clothing category.
PROD_009980,Webcam HD 1080p HomeFirst Green,Electronics,Merchant_119,472.34,HomeFirst,Webcam HD 1080p by HomeFirst. High quality product in Electronics category.
PROD_009981,Dumbbell Set Adjustable TechLine Green,Sports,Merchant_59,284.08,TechLine,Dumbbell Set Adjustable by TechLine. High quality product in Sports category.
PROD_009982,Cotton Crew Neck T-Shirt BrandD Blue,Clothing,Merchant_280,408.78,BrandD,Cotton Crew Neck T-Shirt by BrandD. High quality product in Clothing category.
PROD_009983,Tire Pressure Gauge Digital BrandB Black,Automotive,Merchant_256,56.45,BrandB,Tire Pressure Gauge Digital by BrandB. High quality product in Automotive category.
PROD_009984,Calculator Scientific BrandA Gray,Office_Supplies,Merchant_31,494.87,BrandA,Calculator Scientific by BrandA. High quality product in Office Supplies category.
PROD_009985,Noise Cancelling Earbuds TechLine Red,Electronics,Merchant_259,226.99,TechLine,Noise Cancelling Earbuds by TechLine. High quality product in Electronics category.
PROD_009986,USB Flash Drive 128GB Generic Blue,Electronics,Merchant_22,145.67,Generic,USB Flash Drive 128GB by Generic. High quality product in Electronics category.
PROD_009987,Pasta Whole Wheat Generic White,Food_Grocery,Merchant_305,98.11,Generic,Pasta Whole Wheat by Generic. High quality product in Food Grocery category.
PROD_009988,Organic Green Tea Bags BrandB Red,Food_Grocery,Merchant_295,328.81,BrandB,Organic Green Tea Bags by BrandB. High quality product in Food Grocery category.
PROD_009989,Hand Cream Shea Butter SportZone,Health_Beauty,Merchant_108,71.23,SportZone,Hand Cream Shea Butter by SportZone. High quality product in Health Beauty category.
PROD_009990,Dash Camera 1080p BrandB Gray,Automotive,Merchant_95,312.0,BrandB,Dash Camera 1080p by BrandB. High quality product in Automotive category.
PROD_009991,Vacuum Storage Bags HomeFirst,Home_Garden,Merchant_189,283.19,HomeFirst,Vacuum Storage Bags by HomeFirst. High quality product in Home Garden category.
PROD_009992,Ankle Socks 6 Pack ProMax Black,Clothing,Merchant_78,9.49,ProMax,Ankle Socks 6 Pack by ProMax. High quality product in Clothing category.
PROD_009993,Sports Water Bottle 750ml Generic Gray,Sports,Merchant_183,460.29,Generic,Sports Water Bottle 750ml by Generic. High quality product in Sports category.
PROD_009994,Waterproof Rain Jacket HomeFirst,Clothing,Merchant_136,459.8,HomeFirst,Waterproof Rain Jacket by HomeFirst. High quality product in Clothing category.
PROD_009995,Data Science Handbook BrandC Red,Books,Merchant_24,335.46,BrandC,Data Science Handbook by BrandC. High quality product in Books category.
PROD_009996,Stainless Steel Water Bottle SportZone Red,Home_Garden,Merchant_25,221.87,SportZone,Stainless Steel Water Bottle by SportZone. High quality product in Home Garden category.
PROD_009997,RC Car Off Road 4WD Generic Green,Toys,Merchant_111,308.13,Generic,RC Car Off Road 4WD by Generic. High quality product in Toys category.
PROD_009998,Ballpoint Pen Set 12 ProMax,Office_Supplies,Merchant_14,346.0,ProMax,Ballpoint Pen Set 12 by ProMax. High quality product in Office Supplies category.
PROD_009999,Cotton Crew Neck T-Shirt BrandE,Clothing,Merchant_150,381.86,BrandE,Cotton Crew Neck T-Shirt by BrandE. High quality product in Clothing category.
PROD_010000,Action Figure Collectible Generic White,Toys,Merchant_153,396.44,Generic,Action Figure Collectible by Generic. High quality product in Toys category.
PROD_010001,Building Blocks 500 Pieces Generic Black,Toys,Merchant_264,245.74,Generic,Building Blocks 500 Pieces by Generic. High quality product in Toys category.
PROD_010002,Protein Bar Variety Pack Generic Blue,Food_Grocery,Merchant_194,86.9,Generic,Protein Bar Variety Pack by Generic. High quality product in Food Grocery category.
PROD_010003,Electric Toothbrush Sonic BrandD Gray,Health_Beauty,Merchant_36,361.84,BrandD,Electric Toothbrush Sonic by BrandD. High quality product in Health Beauty category.
PROD_010004,Memory Foam Pillow ProMax Red,Home_Garden,Merchant_207,298.36,ProMax,Memory Foam Pillow by ProMax. High quality product in Home Garden category.
PROD_010005,Waterproof Rain Jacket BrandA,Clothing,Merchant_223,368.44,BrandA,Waterproof Rain Jacket by BrandA. High quality product in Clothing category.
PROD_010006,Webcam HD 1080p TechLine Red,Electronics,Merchant_54,362.62,TechLine,Webcam HD 1080p by TechLine. High quality product in Electronics category.
PROD_010007,Windshield Sun Shade BrandC Gray,Automotive,Merchant_200,137.2,BrandC,Windshield Sun Shade by BrandC. High quality product in Automotive category.
PROD_010008,Ballpoint Pen Set 12 TechLine Red,Office_Supplies,Merchant_304,425.54,TechLine,Ballpoint Pen Set 12 by TechLine. High quality product in Office Supplies category.
PROD_010009,Whiteboard Marker Set BrandE Gray,Office_Supplies,Merchant_40,227.84,BrandE,Whiteboard Marker Set by BrandE. High quality product in Office Supplies category.
PROD_010010,Cotton Bath Towel Set BrandD White,Home_Garden,Merchant_235,498.45,BrandD,Cotton Bath Towel Set by BrandD. High quality product in Home Garden category.
PROD_010011,Stainless Steel Water Bottle BrandC Green,Home_Garden,Merchant_245,487.85,BrandC,Stainless Steel Water Bottle by BrandC. High quality product in Home Garden category.
PROD_010012,Python Programming Beginner Guide TechLine,Books,Merchant_299,218.35,TechLine,Python Programming Beginner Guide by TechLine. High quality product in Books category.
PROD_010013,Machine Learning Basics SportZone,Books,Merchant_192,475.66,SportZone,Machine Learning Basics by SportZone. High quality product in Books category.
PROD_010014,Athletic Shorts Quick Dry BrandB Black,Clothing,Merchant_44,493.58,BrandB,Athletic Shorts Quick Dry by BrandB. High quality product in Clothing category.
PROD_010015,Protein Bar Variety Pack BrandA,Food_Grocery,Merchant_277,301.46,BrandA,Protein Bar Variety Pack by BrandA. High quality product in Food Grocery category.
PROD_010016,Webcam HD 1080p BrandE White,Electronics,Merchant_203,250.79,BrandE,Webcam HD 1080p by BrandE. High quality product in Electronics category.
PROD_010017,Wireless Bluetooth Headphones BrandD,Electronics,Merchant_30,427.27,BrandD,Wireless Bluetooth Headphones by BrandD. High quality product in Electronics category.
PROD_010018,Wireless Bluetooth Headphones BrandC Blue,Electronics,Merchant_166,368.56,BrandC,Wireless Bluetooth Headphones by BrandC. High quality product in Electronics category.
PROD_010019,Smart LED Desk Lamp BrandB White,Electronics,Merchant_80,424.81,BrandB,Smart LED Desk Lamp by BrandB. High quality product in Electronics category.
PROD_010020,Jump Rope Speed BrandC White,Sports,Merchant_169,451.45,BrandC,Jump Rope Speed by BrandC. High quality product in Sports category.
PROD_010021,USB Flash Drive 128GB SportZone Black,Electronics,Merchant_238,20.71,SportZone,USB Flash Drive 128GB by SportZone. High quality product in Electronics category.
PROD_010022,Laptop Stand Adjustable BrandA White,Electronics,Merchant_215,330.99,BrandA,Laptop Stand Adjustable by BrandA. High quality product in Electronics category.
PROD_010023,Ceramic Plant Pot Large SportZone Blue,Home_Garden,Merchant_185,445.14,SportZone,Ceramic Plant Pot Large by SportZone. High quality product in Home Garden category.
PROD_010024,Business Strategy Guide ProMax Red,Books,Merchant_152,186.15,ProMax,Business Strategy Guide by ProMax. High quality product in Books category.
PROD_010025,Windshield Sun Shade TechLine,Automotive,Merchant_192,12.36,TechLine,Windshield Sun Shade by TechLine. High quality product in Automotive category.
PROD_010026,Protein Powder Whey TechLine Blue,Health_Beauty,Merchant_106,444.49,TechLine,Protein Powder Whey by TechLine. High quality product in Health Beauty category.
PROD_010027,Sports Water Bottle 750ml SportZone White,Sports,Merchant_70,297.11,SportZone,Sports Water Bottle 750ml by SportZone. High quality product in Sports category.
PROD_010028,Smart LED Desk Lamp BrandD Black,Electronics,Merchant_91,227.93,BrandD,Smart LED Desk Lamp by BrandD. High quality product in Electronics category.
PROD_010029,Running Shoes Lightweight BrandB Gray,Clothing,Merchant_87,17.02,BrandB,Running Shoes Lightweight by BrandB. High quality product in Clothing category.
PROD_010030,Mechanical Gaming Keyboard SportZone Green,Electronics,Merchant_139,46.24,SportZone,Mechanical Gaming Keyboard by SportZone. High quality product in Electronics category.
PROD_010031,Electric Toothbrush Sonic BrandD Green,Health_Beauty,Merchant_61,257.46,BrandD,Electric Toothbrush Sonic by BrandD. High quality product in Health Beauty category.
PROD_010032,Electric Toothbrush Sonic SportZone Red,Health_Beauty,Merchant_282,440.87,SportZone,Electric Toothbrush Sonic by SportZone. High quality product in Health Beauty category.
PROD_010033,Coconut Water Natural BrandA Blue,Food_Grocery,Merchant_275,358.76,BrandA,Coconut Water Natural by BrandA. High quality product in Food Grocery category.
PROD_010034,Pasta Whole Wheat TechLine Green,Food_Grocery,Merchant_35,30.3,TechLine,Pasta Whole Wheat by TechLine. High quality product in Food Grocery category.
PROD_010035,Non-Stick Frying Pan 28cm BrandC Green,Home_Garden,Merchant_280,319.18,BrandC,Non-Stick Frying Pan 28cm by BrandC. High quality product in Home Garden category.
PROD_010036,Business Strategy Guide BrandA Black,Books,Merchant_1,27.69,BrandA,Business Strategy Guide by BrandA. High quality product in Books category.
PROD_010037,Machine Learning Basics BrandA,Books,Merchant_305,45.61,BrandA,Machine Learning Basics by BrandA. High quality product in Books category.
PROD_010038,Car Air Freshener Pack Generic Green,Automotive,Merchant_33,212.97,Generic,Car Air Freshener Pack by Generic. High quality product in Automotive category.
PROD_010039,Hand Cream Shea Butter TechLine White,Health_Beauty,Merchant_279,314.53,TechLine,Hand Cream Shea Butter by TechLine. High quality product in Health Beauty category.
PROD_010040,Fitness Tracker Watch Generic Green,Sports,Merchant_170,40.42,Generic,Fitness Tracker Watch by Generic. High quality product in Sports category.
PROD_010041,Bamboo Cutting Board Set SportZone White,Home_Garden,Merchant_277,481.32,SportZone,Bamboo Cutting Board Set by SportZone. High quality product in Home Garden category.
PROD_010042,Solar Garden Lights 4 Pack HomeFirst,Home_Garden,Merchant_271,372.06,HomeFirst,Solar Garden Lights 4 Pack by HomeFirst. High quality product in Home Garden category.
PROD_010043,Data Science Handbook ProMax Black,Books,Merchant_18,471.81,ProMax,Data Science Handbook by ProMax. High quality product in Books category.
PROD_010044,Nail Clipper Set Stainless BrandB Gray,Health_Beauty,Merchant_94,471.49,BrandB,Nail Clipper Set Stainless by BrandB. High quality product in Health Beauty category.
PROD_010045,Whiteboard Marker Set Generic,Office_Supplies,Merchant_122,156.83,Generic,Whiteboard Marker Set by Generic. High quality product in Office Supplies category.
PROD_010046,Data Science Handbook BrandD White,Books,Merchant_114,446.6,BrandD,Data Science Handbook by BrandD. High quality product in Books category.
PROD_010047,Wool Blend Winter Scarf Generic Red,Clothing,Merchant_194,139.79,Generic,Wool Blend Winter Scarf by Generic. High quality product in Clothing category.
PROD_010048,First Aid Kit Compact BrandD Black,Health_Beauty,Merchant_63,197.45,BrandD,First Aid Kit Compact by BrandD. High quality product in Health Beauty category.
PROD_010049,Card Game Deck SportZone,Toys,Merchant_101,283.19,SportZone,Card Game Deck by SportZone. High quality product in Toys category.
PROD_010050,Cotton Bath Towel Set BrandB Red,Home_Garden,Merchant_261,56.12,BrandB,Cotton Bath Towel Set by BrandB. High quality product in Home Garden category.
PROD_010051,Dried Mango Slices HomeFirst Red,Food_Grocery,Merchant_144,24.31,HomeFirst,Dried Mango Slices by HomeFirst. High quality product in Food Grocery category.
PROD_010052,Puzzle 1000 Pieces Landscape SportZone Green,Toys,Merchant_244,389.08,SportZone,Puzzle 1000 Pieces Landscape by SportZone. High quality product in Toys category.
PROD_010053,Card Game Deck TechLine,Toys,Merchant_125,221.94,TechLine,Card Game Deck by TechLine. High quality product in Toys category.
PROD_010054,USB-C Charging Cable 2m TechLine White,Electronics,Merchant_120,158.81,TechLine,USB-C Charging Cable 2m by TechLine. High quality product in Electronics category.
PROD_010055,Vitamin D3 Supplement BrandA Black,Health_Beauty,Merchant_39,356.04,BrandA,Vitamin D3 Supplement by BrandA. High quality product in Health Beauty category.
PROD_010056,Ballpoint Pen Set 12 BrandA White,Office_Supplies,Merchant_225,206.47,BrandA,Ballpoint Pen Set 12 by BrandA. High quality product in Office Supplies category.
PROD_010057,File Folder Set HomeFirst,Office_Supplies,Merchant_288,279.42,HomeFirst,File Folder Set by HomeFirst. High quality product in Office Supplies category.
PROD_010058,Webcam HD 1080p BrandC Black,Electronics,Merchant_153,463.6,BrandC,Webcam HD 1080p by BrandC. High quality product in Electronics category.
PROD_010059,Sports Water Bottle 750ml HomeFirst White,Sports,Merchant_289,407.14,HomeFirst,Sports Water Bottle 750ml by HomeFirst. High quality product in Sports category.
PROD_010060,LED String Lights Outdoor ProMax Black,Home_Garden,Merchant_298,469.93,ProMax,LED String Lights Outdoor by ProMax. High quality product in Home Garden category.
PROD_010061,Running Shoes Lightweight TechLine Green,Clothing,Merchant_36,59.44,TechLine,Running Shoes Lightweight by TechLine. High quality product in Clothing category.
PROD_010062,Laptop Stand Adjustable Generic Gray,Electronics,Merchant_84,355.55,Generic,Laptop Stand Adjustable by Generic. High quality product in Electronics category.
PROD_010063,Cotton Bath Towel Set Generic,Home_Garden,Merchant_133,85.43,Generic,Cotton Bath Towel Set by Generic. High quality product in Home Garden category.
PROD_010064,Building Blocks 500 Pieces SportZone Gray,Toys,Merchant_152,327.38,SportZone,Building Blocks 500 Pieces by SportZone. High quality product in Toys category.
PROD_010065,Tape Dispenser Desktop BrandE Green,Office_Supplies,Merchant_35,32.42,BrandE,Tape Dispenser Desktop by BrandE. High quality product in Office Supplies category.
PROD_010066,Ceramic Plant Pot Large ProMax Blue,Home_Garden,Merchant_3,79.95,ProMax,Ceramic Plant Pot Large by ProMax. High quality product in Home Garden category.
PROD_010067,Solar Garden Lights 4 Pack Generic White,Home_Garden,Merchant_248,269.47,Generic,Solar Garden Lights 4 Pack by Generic. High quality product in Home Garden category.
PROD_010068,Card Game Deck ProMax Gray,Toys,Merchant_256,192.97,ProMax,Card Game Deck by ProMax. High quality product in Toys category.
PROD_010069,Digital Thermometer TechLine Blue,Health_Beauty,Merchant_218,449.46,TechLine,Digital Thermometer by TechLine. High quality product in Health Beauty category.
PROD_010070,Hair Dryer Ionic 2200W Generic Red,Health_Beauty,Merchant_199,438.2,Generic,Hair Dryer Ionic 2200W by Generic. High quality product in Health Beauty category.
PROD_010071,Self Help Motivation BrandD Red,Books,Merchant_118,203.67,BrandD,Self Help Motivation by BrandD. High quality product in Books category.
PROD_010072,Yoga Mat Non-Slip 6mm BrandE White,Sports,Merchant_297,449.09,BrandE,Yoga Mat Non-Slip 6mm by BrandE. High quality product in Sports category.
PROD_010073,Jump Rope Speed BrandB Blue,Sports,Merchant_282,409.66,BrandB,Jump Rope Speed by BrandB. High quality product in Sports category.
PROD_010074,Windshield Sun Shade BrandC Red,Automotive,Merchant_95,463.24,BrandC,Windshield Sun Shade by BrandC. High quality product in Automotive category.
PROD_010075,Paper Clips Box 100 BrandA White,Office_Supplies,Merchant_72,118.92,BrandA,Paper Clips Box 100 by BrandA. High quality product in Office Supplies category.
PROD_010076,Notebook A5 Lined BrandE Black,Office_Supplies,Merchant_127,20.96,BrandE,Notebook A5 Lined by BrandE. High quality product in Office Supplies category.
PROD_010077,Children Story Book Set TechLine Red,Books,Merchant_4,41.78,TechLine,Children Story Book Set by TechLine. High quality product in Books category.
PROD_010078,Car Vacuum Cleaner Mini HomeFirst,Automotive,Merchant_85,142.53,HomeFirst,Car Vacuum Cleaner Mini by HomeFirst. High quality product in Automotive category.
PROD_010079,Swimming Goggles Anti Fog BrandA Blue,Sports,Merchant_87,177.22,BrandA,Swimming Goggles Anti Fog by BrandA. High quality product in Sports category.
PROD_010080,Solar Garden Lights 4 Pack ProMax Gray,Home_Garden,Merchant_223,262.93,ProMax,Solar Garden Lights 4 Pack by ProMax. High quality product in Home Garden category.
PROD_010081,Car Air Freshener Pack BrandB Gray,Automotive,Merchant_232,124.24,BrandB,Car Air Freshener Pack by BrandB. High quality product in Automotive category.
PROD_010082,Protein Bar Variety Pack Generic White,Food_Grocery,Merchant_282,443.61,Generic,Protein Bar Variety Pack by Generic. High quality product in Food Grocery category.
PROD_010083,Cycling Gloves Padded BrandE Blue,Sports,Merchant_234,276.56,BrandE,Cycling Gloves Padded by BrandE. High quality product in Sports category.
PROD_010084,Coconut Water Natural SportZone Black,Food_Grocery,Merchant_105,64.72,SportZone,Coconut Water Natural by SportZone. High quality product in Food Grocery category.
PROD_010085,RC Car Off Road 4WD SportZone White,Toys,Merchant_117,216.15,SportZone,RC Car Off Road 4WD by SportZone. High quality product in Toys category.
PROD_010086,Vacuum Storage Bags ProMax White,Home_Garden,Merchant_100,171.86,ProMax,Vacuum Storage Bags by ProMax. High quality product in Home Garden category.
PROD_010087,Wireless Bluetooth Headphones SportZone,Electronics,Merchant_169,135.5,SportZone,Wireless Bluetooth Headphones by SportZone. High quality product in Electronics category.
PROD_010088,USB Flash Drive 128GB TechLine Blue,Electronics,Merchant_155,172.65,TechLine,USB Flash Drive 128GB by TechLine. High quality product in Electronics category.
PROD_010089,Tape Dispenser Desktop BrandD,Office_Supplies,Merchant_270,388.46,BrandD,Tape Dispenser Desktop by BrandD. High quality product in Office Supplies category.
PROD_010090,USB Flash Drive 128GB ProMax Blue,Electronics,Merchant_220,434.27,ProMax,USB Flash Drive 128GB by ProMax. High quality product in Electronics category.
PROD_010091,File Folder Set BrandE Blue,Office_Supplies,Merchant_8,62.5,BrandE,File Folder Set by BrandE. High quality product in Office Supplies category.
PROD_010092,Car Air Freshener Pack BrandE,Automotive,Merchant_102,147.98,BrandE,Car Air Freshener Pack by BrandE. High quality product in Automotive category.
PROD_010093,Doll House Wooden BrandA,Toys,Merchant_305,239.42,BrandA,Doll House Wooden by BrandA. High quality product in Toys category.
PROD_010094,Sports Water Bottle 750ml BrandB Black,Sports,Merchant_226,175.38,BrandB,Sports Water Bottle 750ml by BrandB. High quality product in Sports category.
PROD_010095,Sticky Notes Assorted HomeFirst Gray,Office_Supplies,Merchant_253,414.46,HomeFirst,Sticky Notes Assorted by HomeFirst. High quality product in Office Supplies category.
PROD_010096,Machine Learning Basics ProMax Gray,Books,Merchant_214,438.78,ProMax,Machine Learning Basics by ProMax. High quality product in Books category.
PROD_010097,Dumbbell Set Adjustable ProMax Green,Sports,Merchant_182,124.48,ProMax,Dumbbell Set Adjustable by ProMax. High quality product in Sports category.
PROD_010098,Yoga Mat Non-Slip 6mm SportZone Red,Sports,Merchant_226,311.11,SportZone,Yoga Mat Non-Slip 6mm by SportZone. High quality product in Sports category.
PROD_010099,Face Moisturizer SPF 30 HomeFirst Gray,Health_Beauty,Merchant_234,497.32,HomeFirst,Face Moisturizer SPF 30 by HomeFirst. High quality product in Health Beauty category.
PROD_010100,Coconut Water Natural BrandC,Food_Grocery,Merchant_158,301.97,BrandC,Coconut Water Natural by BrandC. High quality product in Food Grocery category.
PROD_010101,Board Game Strategy Family HomeFirst Blue,Toys,Merchant_76,156.86,HomeFirst,Board Game Strategy Family by HomeFirst. High quality product in Toys category.
PROD_010102,Webcam HD 1080p TechLine Blue,Electronics,Merchant_7,280.34,TechLine,Webcam HD 1080p by TechLine. High quality product in Electronics category.
PROD_010103,Noise Cancelling Earbuds BrandE Black,Electronics,Merchant_271,298.84,BrandE,Noise Cancelling Earbuds by BrandE. High quality product in Electronics category.
PROD_010104,Desk Organizer Wooden HomeFirst Gray,Office_Supplies,Merchant_64,289.47,HomeFirst,Desk Organizer Wooden by HomeFirst. High quality product in Office Supplies category.
PROD_010105,Data Science Handbook TechLine Green,Books,Merchant_187,226.76,TechLine,Data Science Handbook by TechLine. High quality product in Books category.
PROD_010106,Sticky Notes Assorted TechLine Black,Office_Supplies,Merchant_31,45.08,TechLine,Sticky Notes Assorted by TechLine. High quality product in Office Supplies category.
PROD_010107,Data Science Handbook Generic,Books,Merchant_53,281.47,Generic,Data Science Handbook by Generic. High quality product in Books category.
PROD_010108,Digital Thermometer HomeFirst Green,Health_Beauty,Merchant_286,66.89,HomeFirst,Digital Thermometer by HomeFirst. High quality product in Health Beauty category.
PROD_010109,Doll House Wooden TechLine,Toys,Merchant_75,454.5,TechLine,Doll House Wooden by TechLine. High quality product in Toys category.
PROD_010110,Car Phone Mount Magnetic ProMax Gray,Automotive,Merchant_88,60.79,ProMax,Car Phone Mount Magnetic by ProMax. High quality product in Automotive category.
PROD_010111,Fiction Mystery Novel Generic Green,Books,Merchant_224,321.34,Generic,Fiction Mystery Novel by Generic. High quality product in Books category.
PROD_010112,Hair Dryer Ionic 2200W SportZone Gray,Health_Beauty,Merchant_47,425.41,SportZone,Hair Dryer Ionic 2200W by SportZone. High quality product in Health Beauty category.
PROD_010113,Art Drawing Techniques BrandC White,Books,Merchant_95,384.89,BrandC,Art Drawing Techniques by BrandC. High quality product in Books category.
PROD_010114,Electric Toothbrush Sonic BrandE Green,Health_Beauty,Merchant_283,189.57,BrandE,Electric Toothbrush Sonic by BrandE. High quality product in Health Beauty category.
PROD_010115,Ceramic Plant Pot Large BrandD Blue,Home_Garden,Merchant_291,81.57,BrandD,Ceramic Plant Pot Large by BrandD. High quality product in Home Garden category.
PROD_010116,4K HDMI Cable BrandC,Electronics,Merchant_124,135.17,BrandC,4K HDMI Cable by BrandC. High quality product in Electronics category.
PROD_010117,Wool Blend Winter Scarf Generic Gray,Clothing,Merchant_125,208.79,Generic,Wool Blend Winter Scarf by Generic. High quality product in Clothing category.
PROD_010118,Cotton Bath Towel Set Generic Blue,Home_Garden,Merchant_207,58.69,Generic,Cotton Bath Towel Set by Generic. High quality product in Home Garden category.
PROD_010119,Ground Coffee Arabica BrandC Green,Food_Grocery,Merchant_72,125.71,BrandC,Ground Coffee Arabica by BrandC. High quality product in Food Grocery category.
PROD_010120,Protein Bar Variety Pack BrandB,Food_Grocery,Merchant_50,450.27,BrandB,Protein Bar Variety Pack by BrandB. High quality product in Food Grocery category.
PROD_010121,Bamboo Cutting Board Set BrandE Blue,Home_Garden,Merchant_209,272.44,BrandE,Bamboo Cutting Board Set by BrandE. High quality product in Home Garden category.
PROD_010122,Swimming Goggles Anti Fog BrandA Black,Sports,Merchant_262,323.46,BrandA,Swimming Goggles Anti Fog by BrandA. High quality product in Sports category.
PROD_010123,Machine Learning Basics SportZone Gray,Books,Merchant_262,127.79,SportZone,Machine Learning Basics by SportZone. High quality product in Books category.
PROD_010124,Toy Train Set Electric ProMax Black,Toys,Merchant_109,244.13,ProMax,Toy Train Set Electric by ProMax. High quality product in Toys category.
PROD_010125,Tennis Balls Pack of 3 BrandB Blue,Sports,Merchant_235,451.05,BrandB,Tennis Balls Pack of 3 by BrandB. High quality product in Sports category.
PROD_010126,Car Air Freshener Pack TechLine Blue,Automotive,Merchant_231,298.73,TechLine,Car Air Freshener Pack by TechLine. High quality product in Automotive category.
PROD_010127,Python Programming Beginner Guide BrandA Green,Books,Merchant_153,455.03,BrandA,Python Programming Beginner Guide by BrandA. High quality product in Books category.
PROD_010128,Waterproof Rain Jacket TechLine Black,Clothing,Merchant_24,417.51,TechLine,Waterproof Rain Jacket by TechLine. High quality product in Clothing category.
PROD_010129,Mixed Nuts Unsalted 500g SportZone,Food_Grocery,Merchant_73,172.27,SportZone,Mixed Nuts Unsalted 500g by SportZone. High quality product in Food Grocery category.
PROD_010130,Resistance Bands Set ProMax Green,Sports,Merchant_138,199.33,ProMax,Resistance Bands Set by ProMax. High quality product in Sports category.
PROD_010131,4K HDMI Cable TechLine Green,Electronics,Merchant_55,211.59,TechLine,4K HDMI Cable by TechLine. High quality product in Electronics category.
PROD_010132,Slim Fit Denim Jeans TechLine White,Clothing,Merchant_110,494.27,TechLine,Slim Fit Denim Jeans by TechLine. High quality product in Clothing category.
PROD_010133,Fitness Tracker Watch Generic Blue,Sports,Merchant_93,17.07,Generic,Fitness Tracker Watch by Generic. High quality product in Sports category.
PROD_010134,Data Science Handbook BrandC Blue,Books,Merchant_241,192.07,BrandC,Data Science Handbook by BrandC. High quality product in Books category.
PROD_010135,Honey Raw Organic ProMax Black,Food_Grocery,Merchant_114,167.22,ProMax,Honey Raw Organic by ProMax. High quality product in Food Grocery category.
PROD_010136,Non-Stick Frying Pan 28cm BrandB White,Home_Garden,Merchant_130,395.07,BrandB,Non-Stick Frying Pan 28cm by BrandB. High quality product in Home Garden category.
PROD_010137,Extra Virgin Olive Oil 1L BrandD White,Food_Grocery,Merchant_16,170.74,BrandD,Extra Virgin Olive Oil 1L by BrandD. High quality product in Food Grocery category.
PROD_010138,4K HDMI Cable BrandD Red,Electronics,Merchant_221,363.09,BrandD,4K HDMI Cable by BrandD. High quality product in Electronics category.
PROD_010139,Leather Belt Classic TechLine White,Clothing,Merchant_293,205.1,TechLine,Leather Belt Classic by TechLine. High quality product in Clothing category.
PROD_010140,Wool Blend Winter Scarf BrandC White,Clothing,Merchant_295,135.84,BrandC,Wool Blend Winter Scarf by BrandC. High quality product in Clothing category.
PROD_010141,Building Blocks 500 Pieces BrandD,Toys,Merchant_210,224.59,BrandD,Building Blocks 500 Pieces by BrandD. High quality product in Toys category.
PROD_010142,Fiction Mystery Novel BrandD Gray,Books,Merchant_226,142.51,BrandD,Fiction Mystery Novel by BrandD. High quality product in Books category.
PROD_010143,Cotton Bath Towel Set SportZone Blue,Home_Garden,Merchant_62,276.12,SportZone,Cotton Bath Towel Set by SportZone. High quality product in Home Garden category.
PROD_010144,First Aid Kit Compact BrandA,Health_Beauty,Merchant_133,48.23,BrandA,First Aid Kit Compact by BrandA. High quality product in Health Beauty category.
PROD_010145,History World War II Generic,Books,Merchant_80,424.4,Generic,History World War II by Generic. High quality product in Books category.
PROD_010146,Windshield Sun Shade HomeFirst Green,Automotive,Merchant_156,372.59,HomeFirst,Windshield Sun Shade by HomeFirst. High quality product in Automotive category.
PROD_010147,Memory Foam Pillow Generic Black,Home_Garden,Merchant_282,123.0,Generic,Memory Foam Pillow by Generic. High quality product in Home Garden category.
PROD_010148,RC Car Off Road 4WD BrandA Green,Toys,Merchant_224,81.12,BrandA,RC Car Off Road 4WD by BrandA. High quality product in Toys category.
PROD_010149,Face Moisturizer SPF 30 BrandE Blue,Health_Beauty,Merchant_265,309.96,BrandE,Face Moisturizer SPF 30 by BrandE. High quality product in Health Beauty category.
PROD_010150,Swimming Goggles Anti Fog BrandE White,Sports,Merchant_251,231.6,BrandE,Swimming Goggles Anti Fog by BrandE. High quality product in Sports category.
PROD_010151,Pasta Whole Wheat BrandE,Food_Grocery,Merchant_60,99.74,BrandE,Pasta Whole Wheat by BrandE. High quality product in Food Grocery category.
PROD_010152,Running Shoes Lightweight BrandE Black,Clothing,Merchant_3,28.06,BrandE,Running Shoes Lightweight by BrandE. High quality product in Clothing category.
PROD_010153,File Folder Set ProMax White,Office_Supplies,Merchant_75,45.42,ProMax,File Folder Set by ProMax. High quality product in Office Supplies category.
PROD_010154,Action Figure Collectible ProMax Gray,Toys,Merchant_85,393.43,ProMax,Action Figure Collectible by ProMax. High quality product in Toys category.
PROD_010155,Extra Virgin Olive Oil 1L BrandA Green,Food_Grocery,Merchant_246,348.63,BrandA,Extra Virgin Olive Oil 1L by BrandA. High quality product in Food Grocery category.
PROD_010156,Fitness Tracker Watch Generic,Sports,Merchant_222,223.21,Generic,Fitness Tracker Watch by Generic. High quality product in Sports category.
PROD_010157,Foam Roller Massage SportZone Red,Sports,Merchant_156,187.78,SportZone,Foam Roller Massage by SportZone. High quality product in Sports category.
PROD_010158,Stuffed Animal Plush Bear BrandE Red,Toys,Merchant_212,95.31,BrandE,Stuffed Animal Plush Bear by BrandE. High quality product in Toys category.
